x	y	line_id
114.123	49.732	0131-0058
114.183	49.652	0131-0058
114.243	49.572	0131-0058
114.303	49.493	0131-0058
114.363	49.413	0131-0058
114.424	49.333	0131-0058
114.484	49.253	0131-0058
114.544	49.173	0131-0058
114.604	49.093	0131-0058
114.664	49.013	0131-0058
114.724	48.933	0131-0058
114.784	48.853	0131-0058
114.845	48.773	0131-0058
114.905	48.694	0131-0058
114.965	48.614	0131-0058
115.025	48.534	0131-0058
115.085	48.454	0131-0058
115.145	48.374	0131-0058
115.205	48.294	0131-0058
115.266	48.214	0131-0058
115.326	48.134	0131-0058
115.386	48.054	0131-0058
115.446	47.975	0131-0058
115.506	47.895	0131-0058
115.566	47.815	0131-0058
115.626	47.735	0131-0058
115.686	47.655	0131-0058
115.747	47.575	0131-0058
115.807	47.495	0131-0058
115.867	47.415	0131-0058
115.927	47.335	0131-0058
115.987	47.255	0131-0058
116.047	47.176	0131-0058
116.107	47.096	0131-0058
116.168	47.016	0131-0058
116.228	46.936	0131-0058
116.288	46.856	0131-0058
116.348	46.776	0131-0058
116.408	46.696	0131-0058
116.468	46.616	0131-0058
116.528	46.536	0131-0058
116.589	46.456	0131-0058
116.649	46.377	0131-0058
116.709	46.297	0131-0058
116.769	46.217	0131-0058
116.829	46.137	0131-0058
116.889	46.057	0131-0058
116.949	45.977	0131-0058
117.009	45.897	0131-0058
117.070	45.817	0131-0058
117.130	45.737	0131-0058
117.190	45.658	0131-0058
117.250	45.578	0131-0058
117.310	45.498	0131-0058
117.370	45.418	0131-0058
117.430	45.338	0131-0058
117.491	45.258	0131-0058
117.551	45.178	0131-0058
117.611	45.098	0131-0058
117.671	45.018	0131-0058
117.731	44.938	0131-0058
117.791	44.859	0131-0058
117.851	44.779	0131-0058
117.912	44.699	0131-0058
117.972	44.619	0131-0058
118.032	44.539	0131-0058
118.092	44.459	0131-0058
118.152	44.379	0131-0058
118.212	44.299	0131-0058
118.272	44.219	0131-0058
118.333	44.139	0131-0058
118.393	44.060	0131-0058
118.451	43.978	0131-0058
118.502	43.892	0131-0058
118.553	43.806	0131-0058
118.604	43.720	0131-0058
118.655	43.634	0131-0058
118.706	43.548	0131-0058
118.757	43.462	0131-0058
118.808	43.376	0131-0058
118.859	43.290	0131-0058
118.910	43.204	0131-0058
118.961	43.118	0131-0058
119.012	43.032	0131-0058
119.064	42.946	0131-0058
119.115	42.860	0131-0058
119.166	42.774	0131-0058
119.217	42.689	0131-0058
119.268	42.603	0131-0058
119.319	42.517	0131-0058
119.370	42.431	0131-0058
119.421	42.345	0131-0058
119.472	42.259	0131-0058
119.523	42.173	0131-0058
119.574	42.087	0131-0058
119.625	42.001	0131-0058
119.677	41.915	0131-0058
119.728	41.829	0131-0058
119.779	41.743	0131-0058
119.830	41.657	0131-0058
119.881	41.571	0131-0058
119.932	41.485	0131-0058
119.983	41.399	0131-0058
120.034	41.313	0131-0058
120.085	41.227	0131-0058
120.136	41.141	0131-0058
120.187	41.055	0131-0058
120.238	40.969	0131-0058
120.290	40.883	0131-0058
120.341	40.797	0131-0058
120.392	40.711	0131-0058
120.443	40.625	0131-0058
120.494	40.539	0131-0058
120.545	40.453	0131-0058
120.596	40.367	0131-0058
120.647	40.281	0131-0058
120.698	40.195	0131-0058
120.749	40.109	0131-0058
120.800	40.024	0131-0058
120.851	39.938	0131-0058
120.903	39.852	0131-0058
120.954	39.766	0131-0058
121.005	39.680	0131-0058
121.056	39.594	0131-0058
121.107	39.508	0131-0058
121.158	39.422	0131-0058
121.209	39.336	0131-0058
121.260	39.250	0131-0058
121.311	39.164	0131-0058
121.362	39.078	0131-0058
121.413	38.992	0131-0058
121.464	38.906	0131-0058
121.516	38.820	0131-0058
121.567	38.734	0131-0058
121.618	38.648	0131-0058
121.669	38.562	0131-0058
121.720	38.476	0131-0058
121.771	38.390	0131-0058
121.822	38.304	0131-0058
121.873	38.218	0131-0058
121.924	38.132	0131-0058
121.975	38.046	0131-0058
122.026	37.960	0131-0058
122.077	37.874	0131-0058
122.128	37.788	0131-0058
122.180	37.702	0131-0058
122.231	37.616	0131-0058
122.282	37.530	0131-0058
122.333	37.444	0131-0058
122.384	37.358	0131-0058
122.435	37.273	0131-0058
122.486	37.187	0131-0058
122.537	37.101	0131-0058
122.588	37.015	0131-0058
122.639	36.929	0131-0058
122.690	36.843	0131-0058
122.741	36.757	0131-0058
122.793	36.671	0131-0058
122.844	36.585	0131-0058
122.895	36.499	0131-0058
122.946	36.413	0131-0058
122.997	36.327	0131-0058
123.048	36.241	0131-0058
123.099	36.155	0131-0058
123.150	36.069	0131-0058
123.201	35.983	0131-0058
123.252	35.897	0131-0058
123.303	35.811	0131-0058
123.354	35.725	0131-0058
123.406	35.639	0131-0058
123.457	35.553	0131-0058
123.508	35.467	0131-0058
123.559	35.381	0131-0058
123.611	35.296	0131-0058
123.664	35.211	0131-0058
123.716	35.126	0131-0058
123.769	35.041	0131-0058
123.821	34.955	0131-0058
123.873	34.870	0131-0058
123.926	34.785	0131-0058
123.978	34.700	0131-0058
124.031	34.615	0131-0058
124.083	34.530	0131-0058
124.136	34.445	0131-0058
124.188	34.360	0131-0058
124.241	34.274	0131-0058
124.293	34.189	0131-0058
124.346	34.104	0131-0058
124.398	34.019	0131-0058
124.451	33.934	0131-0058
124.503	33.849	0131-0058
124.556	33.764	0131-0058
124.608	33.679	0131-0058
124.660	33.593	0131-0058
124.713	33.508	0131-0058
124.765	33.423	0131-0058
124.818	33.338	0131-0058
124.870	33.253	0131-0058
124.923	33.168	0131-0058
124.975	33.083	0131-0058
125.028	32.997	0131-0058
125.080	32.912	0131-0058
125.133	32.827	0131-0058
125.185	32.742	0131-0058
125.238	32.657	0131-0058
125.290	32.572	0131-0058
125.343	32.487	0131-0058
125.395	32.402	0131-0058
125.447	32.316	0131-0058
125.500	32.231	0131-0058
125.552	32.146	0131-0058
125.605	32.061	0131-0058
125.657	31.976	0131-0058
125.710	31.891	0131-0058
125.762	31.806	0131-0058
125.815	31.720	0131-0058
125.867	31.635	0131-0058
125.920	31.550	0131-0058
125.972	31.465	0131-0058
126.025	31.380	0131-0058
126.077	31.295	0131-0058
126.129	31.210	0131-0058
126.182	31.125	0131-0058
126.234	31.039	0131-0058
126.287	30.954	0131-0058
126.339	30.869	0131-0058
126.392	30.784	0131-0058
126.444	30.699	0131-0058
126.497	30.614	0131-0058
126.549	30.529	0131-0058
126.602	30.444	0131-0058
126.654	30.358	0131-0058
126.707	30.273	0131-0058
126.759	30.188	0131-0058
126.812	30.103	0131-0058
126.864	30.018	0131-0058
126.893	29.922	0131-0058
126.915	29.825	0131-0058
126.938	29.727	0131-0058
126.960	29.630	0131-0058
126.982	29.532	0131-0058
127.005	29.435	0131-0058
127.027	29.337	0131-0058
127.049	29.240	0131-0058
127.072	29.142	0131-0058
127.094	29.045	0131-0058
127.116	28.947	0131-0058
127.139	28.850	0131-0058
127.161	28.752	0131-0058
127.183	28.655	0131-0058
127.206	28.558	0131-0058
127.228	28.460	0131-0058
127.250	28.363	0131-0058
127.273	28.265	0131-0058
127.295	28.168	0131-0058
127.318	28.070	0131-0058
127.340	27.973	0131-0058
127.362	27.875	0131-0058
127.385	27.778	0131-0058
127.407	27.680	0131-0058
127.429	27.583	0131-0058
127.452	27.485	0131-0058
127.474	27.388	0131-0058
127.496	27.290	0131-0058
127.519	27.193	0131-0058
127.541	27.095	0131-0058
127.563	26.998	0131-0058
127.586	26.901	0131-0058
127.608	26.803	0131-0058
127.630	26.706	0131-0058
127.653	26.608	0131-0058
127.675	26.511	0131-0058
127.697	26.413	0131-0058
127.720	26.316	0131-0058
127.742	26.218	0131-0058
127.765	26.121	0131-0058
127.787	26.023	0131-0058
127.809	25.926	0131-0058
127.832	25.828	0131-0058
127.854	25.731	0131-0058
127.876	25.633	0131-0058
127.899	25.536	0131-0058
127.921	25.438	0131-0058
127.943	25.341	0131-0058
127.966	25.244	0131-0058
127.988	25.146	0131-0058
128.010	25.049	0131-0058
128.033	24.951	0131-0058
128.055	24.854	0131-0058
128.077	24.756	0131-0058
128.100	24.659	0131-0058
128.122	24.561	0131-0058
128.144	24.464	0131-0058
128.167	24.366	0131-0058
128.189	24.269	0131-0058
128.212	24.171	0131-0058
128.234	24.074	0131-0058
128.256	23.976	0131-0058
128.279	23.879	0131-0058
128.301	23.781	0131-0058
128.323	23.684	0131-0058
128.346	23.587	0131-0058
128.368	23.489	0131-0058
128.407	23.397	0131-0058
128.454	23.308	0131-0058
128.500	23.220	0131-0058
128.547	23.131	0131-0058
128.593	23.043	0131-0058
128.639	22.954	0131-0058
128.686	22.866	0131-0058
128.732	22.777	0131-0058
128.779	22.689	0131-0058
128.825	22.600	0131-0058
128.872	22.512	0131-0058
128.918	22.423	0131-0058
128.965	22.334	0131-0058
129.011	22.246	0131-0058
129.058	22.157	0131-0058
129.104	22.069	0131-0058
129.150	21.980	0131-0058
129.197	21.892	0131-0058
129.243	21.803	0131-0058
129.290	21.715	0131-0058
129.336	21.626	0131-0058
129.383	21.537	0131-0058
129.429	21.449	0131-0058
129.476	21.360	0131-0058
129.522	21.272	0131-0058
129.569	21.183	0131-0058
129.615	21.095	0131-0058
129.661	21.006	0131-0058
129.708	20.918	0131-0058
129.788	20.858	0131-0058
129.868	20.798	0131-0058
129.949	20.739	0131-0058
130.029	20.679	0131-0058
130.110	20.620	0131-0058
130.190	20.560	0131-0058
130.270	20.501	0131-0058
130.351	20.441	0131-0058
130.431	20.382	0131-0058
130.511	20.322	0131-0058
130.592	20.263	0131-0058
130.672	20.203	0131-0058
130.753	20.144	0131-0058
130.833	20.084	0131-0058
130.913	20.025	0131-0058
130.994	19.965	0131-0058
131.074	19.906	0131-0058
131.155	19.846	0131-0058
131.235	19.787	0131-0058
131.315	19.727	0131-0058
131.396	19.668	0131-0058
131.476	19.609	0131-0058
131.556	19.549	0131-0058
131.637	19.490	0131-0058
131.717	19.430	0131-0058
131.799	19.373	0131-0058
131.895	19.343	0131-0058
131.990	19.313	0131-0058
132.085	19.283	0131-0058
132.181	19.252	0131-0058
132.276	19.222	0131-0058
132.371	19.192	0131-0058
132.467	19.162	0131-0058
132.562	19.132	0131-0058
132.658	19.102	0131-0058
132.753	19.072	0131-0058
132.848	19.042	0131-0058
132.944	19.012	0131-0058
133.039	18.982	0131-0058
133.134	18.952	0131-0058
133.230	18.922	0131-0058
133.325	18.892	0131-0058
133.421	18.862	0131-0058
133.516	18.832	0131-0058
133.611	18.802	0131-0058
133.707	18.772	0131-0058
133.802	18.742	0131-0058
133.897	18.712	0131-0058
133.993	18.682	0131-0058
134.088	18.652	0131-0058
134.184	18.622	0131-0058
134.279	18.592	0131-0058
134.374	18.562	0131-0058
134.470	18.532	0131-0058
134.565	18.501	0131-0058
134.661	18.471	0131-0058
134.756	18.441	0131-0058
134.851	18.411	0131-0058
134.947	18.381	0131-0058
135.042	18.351	0131-0058
135.137	18.321	0131-0058
135.233	18.291	0131-0058
135.328	18.261	0131-0058
135.424	18.231	0131-0058
135.519	18.201	0131-0058
135.614	18.171	0131-0058
135.710	18.141	0131-0058
135.805	18.111	0131-0058
135.900	18.081	0131-0058
135.996	18.051	0131-0058
136.091	18.021	0131-0058
136.187	17.991	0131-0058
136.282	17.961	0131-0058
136.377	17.931	0131-0058
136.473	17.901	0131-0058
136.568	17.871	0131-0058
136.664	17.841	0131-0058
136.759	17.811	0131-0058
136.854	17.780	0131-0058
136.950	17.750	0131-0058
137.045	17.720	0131-0058
137.143	17.702	0131-0058
137.243	17.690	0131-0058
137.342	17.679	0131-0058
137.441	17.668	0131-0058
137.541	17.657	0131-0058
137.640	17.646	0131-0058
137.740	17.635	0131-0058
137.839	17.623	0131-0058
137.938	17.612	0131-0058
138.038	17.601	0131-0058
138.137	17.590	0131-0058
138.236	17.579	0131-0058
138.336	17.567	0131-0058
138.435	17.556	0131-0058
138.535	17.545	0131-0058
138.634	17.534	0131-0058
138.733	17.523	0131-0058
138.833	17.512	0131-0058
138.932	17.500	0131-0058
139.031	17.489	0131-0058
139.131	17.478	0131-0058
139.230	17.467	0131-0058
139.329	17.456	0131-0058
139.429	17.444	0131-0058
139.528	17.433	0131-0058
139.628	17.422	0131-0058
139.727	17.411	0131-0058
139.826	17.400	0131-0058
139.926	17.389	0131-0058
140.025	17.377	0131-0058
140.124	17.366	0131-0058
140.224	17.355	0131-0058
140.323	17.344	0131-0058
140.423	17.333	0131-0058
140.522	17.321	0131-0058
140.621	17.310	0131-0058
140.721	17.299	0131-0058
140.820	17.288	0131-0058
140.919	17.277	0131-0058
141.019	17.266	0131-0058
141.118	17.254	0131-0058
141.218	17.243	0131-0058
141.317	17.232	0131-0058
141.416	17.221	0131-0058
141.516	17.210	0131-0058
141.615	17.199	0131-0058
141.714	17.187	0131-0058
141.814	17.176	0131-0058
141.913	17.165	0131-0058
142.013	17.154	0131-0058
142.112	17.143	0131-0058
142.211	17.131	0131-0058
142.311	17.120	0131-0058
142.410	17.109	0131-0058
142.509	17.098	0131-0058
142.609	17.087	0131-0058
142.708	17.076	0131-0058
142.808	17.064	0131-0058
142.907	17.053	0131-0058
143.006	17.042	0131-0058
143.106	17.031	0131-0058
143.205	17.020	0131-0058
143.304	17.008	0131-0058
143.404	16.997	0131-0058
143.503	16.986	0131-0058
143.603	16.975	0131-0058
143.702	16.964	0131-0058
143.801	16.953	0131-0058
143.901	16.941	0131-0058
144.000	16.930	0131-0058
144.099	16.919	0131-0058
144.199	16.908	0131-0058
144.298	16.897	0131-0058
144.398	16.886	0131-0058
144.497	16.874	0131-0058
144.596	16.863	0131-0058
144.696	16.852	0131-0058
144.795	16.841	0131-0058
144.894	16.830	0131-0058
144.994	16.819	0131-0058
145.093	16.808	0131-0058
145.193	16.796	0131-0058
145.292	16.785	0131-0058
145.391	16.774	0131-0058
145.491	16.763	0131-0058
145.590	16.752	0131-0058
145.689	16.741	0131-0058
145.789	16.729	0131-0058
145.888	16.718	0131-0058
145.988	16.707	0131-0058
146.087	16.696	0131-0058
146.186	16.685	0131-0058
146.286	16.674	0131-0058
146.385	16.663	0131-0058
146.484	16.651	0131-0058
146.584	16.640	0131-0058
146.683	16.629	0131-0058
146.783	16.618	0131-0058
146.882	16.607	0131-0058
146.981	16.596	0131-0058
147.081	16.584	0131-0058
147.180	16.573	0131-0058
147.279	16.562	0131-0058
147.379	16.551	0131-0058
147.478	16.540	0131-0058
147.578	16.529	0131-0058
147.677	16.518	0131-0058
147.776	16.506	0131-0058
147.876	16.495	0131-0058
147.975	16.483	0131-0058
148.074	16.471	0131-0058
148.174	16.460	0131-0058
148.273	16.448	0131-0058
148.372	16.436	0131-0058
148.472	16.424	0131-0058
148.571	16.413	0131-0058
148.670	16.401	0131-0058
148.769	16.389	0131-0058
148.869	16.377	0131-0058
148.968	16.366	0131-0058
149.067	16.354	0131-0058
149.167	16.342	0131-0058
149.266	16.330	0131-0058
149.365	16.319	0131-0058
149.465	16.307	0131-0058
149.564	16.295	0131-0058
149.663	16.283	0131-0058
149.762	16.272	0131-0058
149.862	16.260	0131-0058
149.961	16.248	0131-0058
150.060	16.236	0131-0058
150.160	16.225	0131-0058
150.259	16.213	0131-0058
150.358	16.201	0131-0058
150.458	16.189	0131-0058
150.557	16.177	0131-0058
150.656	16.166	0131-0058
150.756	16.154	0131-0058
150.855	16.142	0131-0058
150.954	16.130	0131-0058
151.054	16.124	0131-0058
151.154	16.123	0131-0058
151.254	16.121	0131-0058
151.354	16.120	0131-0058
151.454	16.119	0131-0058
151.554	16.117	0131-0058
151.654	16.116	0131-0058
151.754	16.114	0131-0058
151.854	16.113	0131-0058
151.954	16.112	0131-0058
152.054	16.110	0131-0058
152.154	16.109	0131-0058
152.254	16.107	0131-0058
152.354	16.106	0131-0058
152.454	16.105	0131-0058
152.554	16.103	0131-0058
152.654	16.102	0131-0058
152.754	16.100	0131-0058
152.854	16.099	0131-0058
152.954	16.097	0131-0058
153.054	16.096	0131-0058
153.154	16.095	0131-0058
153.254	16.093	0131-0058
153.354	16.092	0131-0058
153.454	16.090	0131-0058
153.554	16.089	0131-0058
153.654	16.088	0131-0058
153.754	16.086	0131-0058
153.854	16.085	0131-0058
153.954	16.083	0131-0058
154.052	16.101	0131-0058
154.150	16.120	0131-0058
154.249	16.138	0131-0058
154.347	16.157	0131-0058
154.445	16.175	0131-0058
154.543	16.194	0131-0058
154.642	16.212	0131-0058
154.740	16.231	0131-0058
154.838	16.249	0131-0058
154.937	16.268	0131-0058
155.035	16.286	0131-0058
155.133	16.305	0131-0058
155.231	16.324	0131-0058
155.330	16.342	0131-0058
155.428	16.361	0131-0058
155.526	16.379	0131-0058
155.624	16.398	0131-0058
155.723	16.416	0131-0058
155.821	16.435	0131-0058
155.919	16.453	0131-0058
156.017	16.472	0131-0058
156.116	16.490	0131-0058
156.208	16.530	0131-0058
156.288	16.589	0131-0058
156.369	16.647	0131-0058
156.450	16.706	0131-0058
156.531	16.765	0131-0058
156.612	16.824	0131-0058
156.693	16.883	0131-0058
156.774	16.942	0131-0058
156.855	17.000	0131-0058
156.935	17.059	0131-0058
157.016	17.118	0131-0058
157.097	17.177	0131-0058
157.178	17.236	0131-0058
157.259	17.294	0131-0058
157.340	17.353	0131-0058
157.421	17.412	0131-0058
157.502	17.471	0131-0058
157.559	17.553	0131-0058
157.591	17.647	0131-0058
157.622	17.742	0131-0058
157.654	17.837	0131-0058
157.686	17.932	0131-0058
157.717	18.027	0131-0058
157.749	18.122	0131-0058
157.781	18.217	0131-0058
157.812	18.312	0131-0058
157.844	18.406	0131-0058
157.875	18.501	0131-0058
157.907	18.596	0131-0058
157.939	18.691	0131-0058
157.970	18.786	0131-0058
158.002	18.881	0131-0058
158.034	18.976	0131-0058
158.065	19.070	0131-0058
158.097	19.165	0131-0058
158.128	19.260	0131-0058
158.160	19.355	0131-0058
158.111	19.442	0131-0058
158.048	19.520	0131-0058
157.984	19.597	0131-0058
157.920	19.674	0131-0058
157.857	19.751	0131-0058
157.793	19.828	0131-0058
157.730	19.906	0131-0058
157.666	19.983	0131-0058
157.603	20.060	0131-0058
157.539	20.137	0131-0058
157.475	20.214	0131-0058
157.412	20.291	0131-0058
157.348	20.369	0131-0058
157.285	20.446	0131-0058
157.221	20.523	0131-0058
157.158	20.600	0131-0058
157.094	20.677	0131-0058
157.030	20.755	0131-0058
156.967	20.832	0131-0058
156.903	20.909	0131-0058
156.840	20.986	0131-0058
156.776	21.063	0131-0058
156.713	21.141	0131-0058
156.649	21.218	0131-0058
156.585	21.295	0131-0058
156.522	21.372	0131-0058
156.458	21.449	0131-0058
156.381	21.513	0131-0058
156.287	21.548	0131-0058
156.193	21.582	0131-0058
156.100	21.617	0131-0058
156.006	21.651	0131-0058
155.912	21.686	0131-0058
155.818	21.720	0131-0058
155.724	21.755	0131-0058
155.630	21.789	0131-0058
155.536	21.823	0131-0058
155.443	21.858	0131-0058
155.349	21.892	0131-0058
155.255	21.927	0131-0058
155.161	21.961	0131-0058
155.067	21.996	0131-0058
154.973	22.030	0131-0058
154.879	22.065	0131-0058
154.786	22.099	0131-0058
154.692	22.134	0131-0058
154.598	22.168	0131-0058
154.504	22.203	0131-0058
154.410	22.237	0131-0058
154.316	22.272	0131-0058
154.222	22.306	0131-0058
154.129	22.341	0131-0058
154.035	22.375	0131-0058
153.941	22.410	0131-0058
153.847	22.444	0131-0058
153.753	22.479	0131-0058
153.659	22.513	0131-0058
153.565	22.548	0131-0058
153.471	22.582	0131-0058
153.378	22.617	0131-0058
153.284	22.651	0131-0058
153.190	22.686	0131-0058
153.096	22.720	0131-0058
153.002	22.755	0131-0058
152.908	22.789	0131-0058
152.814	22.824	0131-0058
152.721	22.858	0131-0058
152.627	22.893	0131-0058
152.533	22.927	0131-0058
152.439	22.962	0131-0058
152.345	22.996	0131-0058
152.251	23.031	0131-0058
152.157	23.065	0131-0058
152.064	23.100	0131-0058
151.970	23.134	0131-0058
151.876	23.169	0131-0058
151.782	23.203	0131-0058
151.688	23.238	0131-0058
151.594	23.272	0131-0058
151.501	23.309	0131-0058
151.409	23.348	0131-0058
151.317	23.387	0131-0058
151.225	23.426	0131-0058
151.133	23.465	0131-0058
151.041	23.504	0131-0058
150.949	23.543	0131-0058
150.857	23.582	0131-0058
150.765	23.621	0131-0058
150.672	23.660	0131-0058
150.580	23.699	0131-0058
150.488	23.738	0131-0058
150.396	23.777	0131-0058
150.304	23.816	0131-0058
150.212	23.855	0131-0058
150.120	23.894	0131-0058
150.028	23.933	0131-0058
149.936	23.972	0131-0058
149.844	24.011	0131-0058
149.752	24.050	0131-0058
149.660	24.089	0131-0058
149.568	24.128	0131-0058
149.476	24.167	0131-0058
149.383	24.206	0131-0058
149.291	24.245	0131-0058
149.199	24.284	0131-0058
149.107	24.323	0131-0058
149.015	24.362	0131-0058
148.923	24.401	0131-0058
148.831	24.440	0131-0058
148.739	24.479	0131-0058
148.647	24.518	0131-0058
